wid,woreda,doy,year,totprec
1,Beyeda,57.0,2018.0,0.8119255486115199
2,Janamora,57.0,2018.0,0.09765211616915771
16,Misrak Belesa,57.0,2018.0,0.0
21,Ebinat,57.0,2018.0,0.0
8,Wogera,57.0,2018.0,0.0
15,Mirab Belesa,57.0,2018.0,0.0
3,Debark,57.0,2018.0,0.0
4,Dabat,57.0,2018.0,0.0
19,Tach Armachiho,57.0,2018.0,0.0
6,Tegede,57.0,2018.0,0.0
7,Lay Armachiho,57.0,2018.0,0.0
17,Gondar Town,57.0,2018.0,0.0
9,Gondar Zuria,57.0,2018.0,0.0
22,Libokemkem,57.0,2018.0,0.0
10,Denbia,57.0,2018.0,0.0
23,Fogera,57.0,2018.0,0.0
24,Farta,57.0,2018.0,0.009804178044509747
25,Lay Gayint,57.0,2018.0,0.03922085844973827
26,Tach Gayint,57.0,2018.0,0.0
27,Simada,57.0,2018.0,1.7075473454080441E-4
43,Mekedela,57.0,2018.0,0.003449317259690101
53,Sayint,57.0,2018.0,0.10342749332605883
28,Estea,57.0,2018.0,0.02037355800603411
31,Andabiet,57.0,2018.0,0.0
30,Debre Tabor Town,57.0,2018.0,0.0
29,Dera,57.0,2018.0,0.0
104,Bahir Dar Zuria,57.0,2018.0,0.0
137,Bahir Dar Town,57.0,2018.0,0.0
105,Yilmana Densa,57.0,2018.0,0.0
87,Hulet Iju Enesie,57.0,2018.0,0.020750093100974816
114,Gonji Kolela,57.0,2018.0,0.0
109,Dega Damot,57.0,2018.0,2.4029225625875665
106,Mecha,57.0,2018.0,1.8336151272308084E-4
108,Quarit,57.0,2018.0,1.2688535588541505
107,Sekela,57.0,2018.0,0.48482870461839994
111,Jabi Tehnan,57.0,2018.0,10.633334192866444
86,Bibugn,57.0,2018.0,0.20573549406581412
90,Enarji Enawuga,57.0,2018.0,0.5925486071827039
88,Goncha Siso Enese,57.0,2018.0,0.0
89,Enebse Sar Mider,57.0,2018.0,0.0
61,Mehal Sayint,57.0,2018.0,0.01535788851337096
54,Borena,57.0,2018.0,0.8147588764235065
58,Wogedi,57.0,2018.0,0.8038868328377806
52,Legambo,57.0,2018.0,2.595342009398713
55,Kelela,57.0,2018.0,1.9287992660663196
62,Legehida,57.0,2018.0,12.272896790464479
56,Jamma,57.0,2018.0,4.735759519492415
44,Tenta,57.0,2018.0,0.34235370844268037
51,Dessie Zuria,57.0,2018.0,0.38919801481544747
42,Dawunt,57.0,2018.0,0.06413704774881435
45,Kuta Ber,57.0,2018.0,0.02695789989769761
60,Dessie Town,57.0,2018.0,0.840365624349446
47,Tehulederie,57.0,2018.0,0.7836645131589873
59,Kombolcha Town,57.0,2018.0,0.814567565273748
50,Alebuko,57.0,2018.0,0.02461180529111628
57,Wore Illu,57.0,2018.0,3.360449972322908
68,Gishe Rabel,57.0,2018.0,0.6098692385069093
67,Menz Gera Mider,57.0,2018.0,0.2820706590128719
69,Antsokiya Gemza,57.0,2018.0,0.0
136,Kemisie Town,57.0,2018.0,0.0
71,Menz Mama Mider,57.0,2018.0,0.4799727802644683
84,Menz Lalo Mider,57.0,2018.0,0.8203022095398256
139,Shewa Robit,57.0,2018.0,0.48875611161412774
72,Tarma Ber,57.0,2018.0,0.02464831346691448
73,Mojana Wodera,57.0,2018.0,0.6915745208147719
83,Menz Qeya Gebreal,57.0,2018.0,1.8914763880356653
63,Mida Woremo,57.0,2018.0,0.632343369719399
64,Merehabete,57.0,2018.0,0.2237424788301597
66,Moretina Jiru,57.0,2018.0,0.06565623994989578
81,Basona Worena,57.0,2018.0,1.6424536573712671
85,Seya Deberna Wayu,57.0,2018.0,0.40933894631594764
65,Ensarona Wayo,57.0,2018.0,0.10539433895134806
75,Angolelana Tera,57.0,2018.0,2.5116633395342935
76,Asagirt,57.0,2018.0,4.020052180370502
77,Ankober,57.0,2018.0,0.5831099920346994
82,Debre Birehan Town,57.0,2018.0,3.533064674832506
79,Berehet,57.0,2018.0,8.006592305702338
80,Minjarina Shenkora,57.0,2018.0,6.454440602931899
78,Hagere Mariam Kesem,57.0,2018.0,2.0548527522565587
96,Baso Liben,57.0,2018.0,0.813840892346503
93,Debre Elias,57.0,2018.0,2.3601935127063816
95,Gozamin,57.0,2018.0,2.0445478892675157
102,Aneded,57.0,2018.0,0.4632180078479074
97,Awabel,57.0,2018.0,0.44913595068600204
99,Shebel Berenta,57.0,2018.0,0.23325733315056965
98,Dejen,57.0,2018.0,0.38039151886096106
92,Debaytelatgen,57.0,2018.0,0.9797189665538306
91,Enemay,57.0,2018.0,0.2900793596836148
101,Sinan,57.0,2018.0,2.3500674586390153
110,Dembecha,57.0,2018.0,12.679779699292363
94,Machakel,57.0,2018.0,6.557278213011431
100,Debre Markos Town,57.0,2018.0,2.4947206664787913
116,Finoteselam Town,57.0,2018.0,16.891493472887614
112,Burie Zuria,57.0,2018.0,7.5389607173548185
130,Guagusa Shekudad,57.0,2018.0,1.7960807467110655
125,Banja,57.0,2018.0,0.19037573712213526
126,Ankesha,57.0,2018.0,0.7050920203037101
113,Womberma,57.0,2018.0,2.6129208368180343
127,Guangua,57.0,2018.0,0.005391333157410922
13,Quara,57.0,2018.0,0.0
129,Jawi,57.0,2018.0,0.0
115,South Achefer,57.0,2018.0,0.0
124,Dangila,57.0,2018.0,0.0
128,Fagita Lekoma,57.0,2018.0,0.005599943257469592
103,North Achefer,57.0,2018.0,0.0
14,Alefa,57.0,2018.0,0.0
20,Takusa,57.0,2018.0,0.0
12,Metema,57.0,2018.0,0.0
11,Chilga,57.0,2018.0,0.0
5,Mirab Armachiho,57.0,2018.0,0.0
0,Adarkay,57.0,2018.0,0.0035675258757345567
18,Telemt,57.0,2018.0,0.2721604724907157
74,Kewet,58.0,2018.0,0.005983303891531566
133,Jilie Timuga,58.0,2018.0,0.0
70,Efratana Gidim,58.0,2018.0,4.454256402190982E-4
134,Artuma Fursi,58.0,2018.0,0.10924775598617813
131,Dewa Chefa,58.0,2018.0,0.013601193194100669
135,Dewa Harewa,58.0,2018.0,0.012320410287341767
132,Bati,58.0,2018.0,0.9241142481947928
138,Aregoba Sp. Wo.,58.0,2018.0,0.01785898894547151
49,Kalu,58.0,2018.0,0.3229061381184404
48,Worebabu,58.0,2018.0,0.3789517279241141
121,Abargelie,58.0,2018.0,0.19381041890941816
33,Raya Kobo,58.0,2018.0,8.245794097959452
39,Habru,58.0,2018.0,6.298121615359143
38,Guba Lafto,58.0,2018.0,10.346992017921051
34,Gidan,58.0,2018.0,3.7363174774609527
40,Woldia Town,58.0,2018.0,12.929178584438194
46,Ambassel,58.0,2018.0,13.861574109512713
37,Delanta,58.0,2018.0,2.3728046090731207
140,Kobo Town,58.0,2018.0,5.089125040918589
41,Lasta,58.0,2018.0,0.5166604208255969
120,Gazgibla,58.0,2018.0,0.2993798588204678
35,Mekit,58.0,2018.0,0.33543443000835255
36,Wadla,58.0,2018.0,0.4405977035981735
32,Bugna,58.0,2018.0,0.024025860114532924
119,Dehena,58.0,2018.0,0.0
117,Zequala,58.0,2018.0,1.7117698061005774E-5
118,Seqota,58.0,2018.0,0.1656984451570867
123,Sekota Town,58.0,2018.0,0.0
122,Sehela,58.0,2018.0,0.2082146891478252
1,Beyeda,58.0,2018.0,0.8471443242391257
2,Janamora,58.0,2018.0,0.09375981359326234
16,Misrak Belesa,58.0,2018.0,0.13098050674786266
21,Ebinat,58.0,2018.0,0.828743193507647
8,Wogera,58.0,2018.0,0.011111715540184818
15,Mirab Belesa,58.0,2018.0,6.34065263310862E-5
3,Debark,58.0,2018.0,2.833173807578863E-5
4,Dabat,58.0,2018.0,0.0
19,Tach Armachiho,58.0,2018.0,0.0
6,Tegede,58.0,2018.0,0.0
7,Lay Armachiho,58.0,2018.0,0.0
17,Gondar Town,58.0,2018.0,0.0
9,Gondar Zuria,58.0,2018.0,0.0
22,Libokemkem,58.0,2018.0,0.0
10,Denbia,58.0,2018.0,0.0
23,Fogera,58.0,2018.0,0.0
24,Farta,58.0,2018.0,0.4257290967581118
25,Lay Gayint,58.0,2018.0,1.866867715601017
26,Tach Gayint,58.0,2018.0,1.8859598632689052
27,Simada,58.0,2018.0,1.8178255004756994
43,Mekedela,58.0,2018.0,0.80418476000212
53,Sayint,58.0,2018.0,0.5131093740998146
28,Estea,58.0,2018.0,0.3207679769250683
31,Andabiet,58.0,2018.0,0.2300077412967822
30,Debre Tabor Town,58.0,2018.0,0.0
29,Dera,58.0,2018.0,0.005308980070759872
104,Bahir Dar Zuria,58.0,2018.0,0.0
137,Bahir Dar Town,58.0,2018.0,0.0
105,Yilmana Densa,58.0,2018.0,0.0011611395581330405
87,Hulet Iju Enesie,58.0,2018.0,0.6939044445094716
114,Gonji Kolela,58.0,2018.0,0.4098155859277012
109,Dega Damot,58.0,2018.0,0.37364093828654504
106,Mecha,58.0,2018.0,0.0
108,Quarit,58.0,2018.0,0.040917832271048754
107,Sekela,58.0,2018.0,0.0
111,Jabi Tehnan,58.0,2018.0,0.23305788142426678
86,Bibugn,58.0,2018.0,1.2015419960775688
90,Enarji Enawuga,58.0,2018.0,0.5755067405673817
88,Goncha Siso Enese,58.0,2018.0,0.33530899218519217
89,Enebse Sar Mider,58.0,2018.0,0.6431103527812863
61,Mehal Sayint,58.0,2018.0,0.003469246147844178
54,Borena,58.0,2018.0,0.12478226523554709
58,Wogedi,58.0,2018.0,0.3762521289961314
52,Legambo,58.0,2018.0,4.030219698273622
55,Kelela,58.0,2018.0,2.989270618864348
62,Legehida,58.0,2018.0,1.2817775888362875
56,Jamma,58.0,2018.0,1.196060059955403
44,Tenta,58.0,2018.0,3.0574016593010658
51,Dessie Zuria,58.0,2018.0,1.4391992041338912
42,Dawunt,58.0,2018.0,0.41155996241322135
45,Kuta Ber,58.0,2018.0,5.268218357141611
60,Dessie Town,58.0,2018.0,1.1152017154334835
47,Tehulederie,58.0,2018.0,4.3232201556745125
59,Kombolcha Town,58.0,2018.0,0.36242690910022896
50,Alebuko,58.0,2018.0,0.0726173397270378
57,Wore Illu,58.0,2018.0,1.0015264413484573
68,Gishe Rabel,58.0,2018.0,0.47989168839566787
67,Menz Gera Mider,58.0,2018.0,0.7335092425082733
69,Antsokiya Gemza,58.0,2018.0,0.08405391758543433
136,Kemisie Town,58.0,2018.0,0.0
71,Menz Mama Mider,58.0,2018.0,0.22719406648032145
84,Menz Lalo Mider,58.0,2018.0,0.5297378900090449
139,Shewa Robit,58.0,2018.0,0.0
72,Tarma Ber,58.0,2018.0,0.022237953993687443
73,Mojana Wodera,58.0,2018.0,0.5154154518827305
83,Menz Qeya Gebreal,58.0,2018.0,1.4564401638453994
63,Mida Woremo,58.0,2018.0,1.3183297330259687
64,Merehabete,58.0,2018.0,1.3338203708247158
66,Moretina Jiru,58.0,2018.0,1.3055104322561475
81,Basona Worena,58.0,2018.0,0.5254201751286579
85,Seya Deberna Wayu,58.0,2018.0,2.1124888425675152
65,Ensarona Wayo,58.0,2018.0,3.5456128253760504
75,Angolelana Tera,58.0,2018.0,1.0844185707363536
76,Asagirt,58.0,2018.0,0.5250236601820979
77,Ankober,58.0,2018.0,0.13092854191457887
82,Debre Birehan Town,58.0,2018.0,0.39125689576632633
79,Berehet,58.0,2018.0,0.36647840355711686
80,Minjarina Shenkora,58.0,2018.0,0.3451111096580223
78,Hagere Mariam Kesem,58.0,2018.0,2.238006366458742
96,Baso Liben,58.0,2018.0,1.9937254973900846
93,Debre Elias,58.0,2018.0,0.21965108756096083
95,Gozamin,58.0,2018.0,2.708305322862728
102,Aneded,58.0,2018.0,3.4257597721382957
97,Awabel,58.0,2018.0,4.077990108928272
99,Shebel Berenta,58.0,2018.0,0.7752569437419207
98,Dejen,58.0,2018.0,3.673043294976891
92,Debaytelatgen,58.0,2018.0,1.710341304140728
91,Enemay,58.0,2018.0,1.018303421357555
101,Sinan,58.0,2018.0,4.399760295352835
110,Dembecha,58.0,2018.0,0.3079465769956404
94,Machakel,58.0,2018.0,1.143320873119212
100,Debre Markos Town,58.0,2018.0,5.58629196318984
116,Finoteselam Town,58.0,2018.0,0.0
112,Burie Zuria,58.0,2018.0,0.01010850187570328
130,Guagusa Shekudad,58.0,2018.0,0.015539986333240286
125,Banja,58.0,2018.0,0.07550780831911684
126,Ankesha,58.0,2018.0,0.7785015802437392
113,Womberma,58.0,2018.0,0.24039554318104578
127,Guangua,58.0,2018.0,0.0035542755619459134
13,Quara,58.0,2018.0,0.0
129,Jawi,58.0,2018.0,0.0
115,South Achefer,58.0,2018.0,0.0
124,Dangila,58.0,2018.0,0.0
128,Fagita Lekoma,58.0,2018.0,0.008254504383200606
103,North Achefer,58.0,2018.0,0.0
14,Alefa,58.0,2018.0,0.0
20,Takusa,58.0,2018.0,0.0
12,Metema,58.0,2018.0,0.0
11,Chilga,58.0,2018.0,0.0
5,Mirab Armachiho,58.0,2018.0,0.0
0,Adarkay,58.0,2018.0,0.0014633861617795098
18,Telemt,58.0,2018.0,0.1284810399718628
74,Kewet,59.0,2018.0,0.6869293245812478
133,Jilie Timuga,59.0,2018.0,0.5547964329467988
70,Efratana Gidim,59.0,2018.0,1.1834525225813062
134,Artuma Fursi,59.0,2018.0,5.390248951481504
131,Dewa Chefa,59.0,2018.0,18.203362425055825
135,Dewa Harewa,59.0,2018.0,4.298306147109748
132,Bati,59.0,2018.0,13.720696784683883
138,Aregoba Sp. Wo.,59.0,2018.0,10.003826021643029
49,Kalu,59.0,2018.0,23.346625777340222
48,Worebabu,59.0,2018.0,19.367215432881483
121,Abargelie,59.0,2018.0,0.0032489453287559123
33,Raya Kobo,59.0,2018.0,9.818635591172955
39,Habru,59.0,2018.0,6.635584204911043
38,Guba Lafto,59.0,2018.0,5.5045169156021725
34,Gidan,59.0,2018.0,2.4879655632648694
40,Woldia Town,59.0,2018.0,10.299256957704218
46,Ambassel,59.0,2018.0,4.015216697144917
37,Delanta,59.0,2018.0,0.9169307556516684
140,Kobo Town,59.0,2018.0,13.379859119653702
41,Lasta,59.0,2018.0,0.21127813782304306
120,Gazgibla,59.0,2018.0,0.2626112832282944
35,Mekit,59.0,2018.0,0.0050486688495805536
36,Wadla,59.0,2018.0,0.2574497502287263
32,Bugna,59.0,2018.0,0.0
119,Dehena,59.0,2018.0,0.00860907346187101
117,Zequala,59.0,2018.0,0.0
118,Seqota,59.0,2018.0,0.5265646847768802
123,Sekota Town,59.0,2018.0,0.8029458643742312
122,Sehela,59.0,2018.0,0.026781207740332526
1,Beyeda,59.0,2018.0,0.08455484323387227
2,Janamora,59.0,2018.0,0.03244491537525589
16,Misrak Belesa,59.0,2018.0,0.0
21,Ebinat,59.0,2018.0,0.0
8,Wogera,59.0,2018.0,0.0
15,Mirab Belesa,59.0,2018.0,0.0
3,Debark,59.0,2018.0,7.791227970841873E-5
4,Dabat,59.0,2018.0,0.0
19,Tach Armachiho,59.0,2018.0,0.0
6,Tegede,59.0,2018.0,0.0
7,Lay Armachiho,59.0,2018.0,0.0
17,Gondar Town,59.0,2018.0,0.0
9,Gondar Zuria,59.0,2018.0,0.0
22,Libokemkem,59.0,2018.0,0.0
10,Denbia,59.0,2018.0,0.0
23,Fogera,59.0,2018.0,0.0
24,Farta,59.0,2018.0,0.0
25,Lay Gayint,59.0,2018.0,0.0
26,Tach Gayint,59.0,2018.0,0.0
27,Simada,59.0,2018.0,0.0
43,Mekedela,59.0,2018.0,0.1170662239605348
53,Sayint,59.0,2018.0,0.09835481001622297
28,Estea,59.0,2018.0,0.0
31,Andabiet,59.0,2018.0,0.0
30,Debre Tabor Town,59.0,2018.0,0.0
29,Dera,59.0,2018.0,0.0
104,Bahir Dar Zuria,59.0,2018.0,0.0
137,Bahir Dar Town,59.0,2018.0,0.0
105,Yilmana Densa,59.0,2018.0,0.0
87,Hulet Iju Enesie,59.0,2018.0,0.0
114,Gonji Kolela,59.0,2018.0,0.0
109,Dega Damot,59.0,2018.0,0.0
106,Mecha,59.0,2018.0,0.0
108,Quarit,59.0,2018.0,0.0
107,Sekela,59.0,2018.0,0.0
111,Jabi Tehnan,59.0,2018.0,0.0
86,Bibugn,59.0,2018.0,0.0
90,Enarji Enawuga,59.0,2018.0,0.0
88,Goncha Siso Enese,59.0,2018.0,0.0
89,Enebse Sar Mider,59.0,2018.0,0.0
61,Mehal Sayint,59.0,2018.0,0.0
54,Borena,59.0,2018.0,0.12745693437104286
58,Wogedi,59.0,2018.0,1.2000867330217186
52,Legambo,59.0,2018.0,5.760033255100179
55,Kelela,59.0,2018.0,1.3156023054920976
62,Legehida,59.0,2018.0,6.997609150399913
56,Jamma,59.0,2018.0,10.160642018716757
44,Tenta,59.0,2018.0,1.5507711140990639
51,Dessie Zuria,59.0,2018.0,14.658084592173358
42,Dawunt,59.0,2018.0,0.0
45,Kuta Ber,59.0,2018.0,6.109910728316985
60,Dessie Town,59.0,2018.0,23.96270649292257
47,Tehulederie,59.0,2018.0,17.064991309001815
59,Kombolcha Town,59.0,2018.0,23.77952361442792
50,Alebuko,59.0,2018.0,17.65358926542147
57,Wore Illu,59.0,2018.0,18.570944385795737
68,Gishe Rabel,59.0,2018.0,8.783931448277434
67,Menz Gera Mider,59.0,2018.0,4.548311356810296
69,Antsokiya Gemza,59.0,2018.0,16.60766338177199
136,Kemisie Town,59.0,2018.0,19.920497834682465
71,Menz Mama Mider,59.0,2018.0,2.735233709581664
84,Menz Lalo Mider,59.0,2018.0,6.367996423873514
139,Shewa Robit,59.0,2018.0,1.7937592161569829
72,Tarma Ber,59.0,2018.0,0.8903572060840543
73,Mojana Wodera,59.0,2018.0,4.413242978804317
83,Menz Qeya Gebreal,59.0,2018.0,12.183070073582558
63,Mida Woremo,59.0,2018.0,1.2186389907604251
64,Merehabete,59.0,2018.0,1.2847370186251583
66,Moretina Jiru,59.0,2018.0,3.0202685728906147
81,Basona Worena,59.0,2018.0,3.6864592958130755
85,Seya Deberna Wayu,59.0,2018.0,4.324738178667988
65,Ensarona Wayo,59.0,2018.0,0.25328167101354854
75,Angolelana Tera,59.0,2018.0,1.5506870652105196
76,Asagirt,59.0,2018.0,0.0
77,Ankober,59.0,2018.0,0.052493301151202536
82,Debre Birehan Town,59.0,2018.0,2.328861685964156
79,Berehet,59.0,2018.0,0.016169642136774447
80,Minjarina Shenkora,59.0,2018.0,0.045810082225773846
78,Hagere Mariam Kesem,59.0,2018.0,2.928143377148467
96,Baso Liben,59.0,2018.0,0.0
93,Debre Elias,59.0,2018.0,0.0
95,Gozamin,59.0,2018.0,0.0
102,Aneded,59.0,2018.0,0.0
97,Awabel,59.0,2018.0,0.0
99,Shebel Berenta,59.0,2018.0,0.0
98,Dejen,59.0,2018.0,0.0
92,Debaytelatgen,59.0,2018.0,0.0
91,Enemay,59.0,2018.0,0.0
101,Sinan,59.0,2018.0,0.0
110,Dembecha,59.0,2018.0,0.0
94,Machakel,59.0,2018.0,0.0
100,Debre Markos Town,59.0,2018.0,0.0
116,Finoteselam Town,59.0,2018.0,0.0
112,Burie Zuria,59.0,2018.0,0.0
130,Guagusa Shekudad,59.0,2018.0,0.0
125,Banja,59.0,2018.0,0.0
126,Ankesha,59.0,2018.0,0.0
113,Womberma,59.0,2018.0,0.0
127,Guangua,59.0,2018.0,0.0
13,Quara,59.0,2018.0,0.0
129,Jawi,59.0,2018.0,0.0
115,South Achefer,59.0,2018.0,0.0
124,Dangila,59.0,2018.0,0.0
128,Fagita Lekoma,59.0,2018.0,0.0
103,North Achefer,59.0,2018.0,0.0
14,Alefa,59.0,2018.0,0.0
20,Takusa,59.0,2018.0,0.0
12,Metema,59.0,2018.0,0.0
11,Chilga,59.0,2018.0,0.0
5,Mirab Armachiho,59.0,2018.0,0.0
0,Adarkay,59.0,2018.0,0.004024311944893652
18,Telemt,59.0,2018.0,4.540063119745428E-4
74,Kewet,60.0,2018.0,2.468919705352141
133,Jilie Timuga,60.0,2018.0,2.1437567733686507
70,Efratana Gidim,60.0,2018.0,0.1815196026329448
134,Artuma Fursi,60.0,2018.0,1.7980497169917669
131,Dewa Chefa,60.0,2018.0,0.25980984420790276
135,Dewa Harewa,60.0,2018.0,2.4410548865745705
132,Bati,60.0,2018.0,1.2086961581459388
138,Aregoba Sp. Wo.,60.0,2018.0,2.166345259120602
49,Kalu,60.0,2018.0,0.4036951940286032
48,Worebabu,60.0,2018.0,0.8153744460606241
121,Abargelie,60.0,2018.0,0.2664073043558876
33,Raya Kobo,60.0,2018.0,0.5953945163874229
39,Habru,60.0,2018.0,0.0
38,Guba Lafto,60.0,2018.0,0.0
34,Gidan,60.0,2018.0,0.0
40,Woldia Town,60.0,2018.0,0.0
46,Ambassel,60.0,2018.0,0.0
37,Delanta,60.0,2018.0,0.0
140,Kobo Town,60.0,2018.0,0.0
41,Lasta,60.0,2018.0,0.0
120,Gazgibla,60.0,2018.0,0.0
35,Mekit,60.0,2018.0,0.0
36,Wadla,60.0,2018.0,0.0
32,Bugna,60.0,2018.0,0.0
119,Dehena,60.0,2018.0,0.0
117,Zequala,60.0,2018.0,0.0020940824724292617
118,Seqota,60.0,2018.0,0.0
123,Sekota Town,60.0,2018.0,0.0
122,Sehela,60.0,2018.0,0.0
1,Beyeda,60.0,2018.0,0.002807171926075433
2,Janamora,60.0,2018.0,0.0016073328620684433
16,Misrak Belesa,60.0,2018.0,0.0
21,Ebinat,60.0,2018.0,0.0
8,Wogera,60.0,2018.0,0.0
15,Mirab Belesa,60.0,2018.0,0.0
3,Debark,60.0,2018.0,0.0
4,Dabat,60.0,2018.0,0.0
19,Tach Armachiho,60.0,2018.0,0.0
6,Tegede,60.0,2018.0,0.0
7,Lay Armachiho,60.0,2018.0,0.0
17,Gondar Town,60.0,2018.0,0.0
9,Gondar Zuria,60.0,2018.0,0.0
22,Libokemkem,60.0,2018.0,0.0
10,Denbia,60.0,2018.0,0.0
23,Fogera,60.0,2018.0,0.0
24,Farta,60.0,2018.0,0.0
25,Lay Gayint,60.0,2018.0,0.0
26,Tach Gayint,60.0,2018.0,0.0
27,Simada,60.0,2018.0,0.0
43,Mekedela,60.0,2018.0,0.0
53,Sayint,60.0,2018.0,0.0
28,Estea,60.0,2018.0,0.0
31,Andabiet,60.0,2018.0,0.0
30,Debre Tabor Town,60.0,2018.0,0.0
29,Dera,60.0,2018.0,0.0
104,Bahir Dar Zuria,60.0,2018.0,0.0
137,Bahir Dar Town,60.0,2018.0,0.0
105,Yilmana Densa,60.0,2018.0,0.0
87,Hulet Iju Enesie,60.0,2018.0,0.0
114,Gonji Kolela,60.0,2018.0,0.0
109,Dega Damot,60.0,2018.0,0.0
106,Mecha,60.0,2018.0,0.0
108,Quarit,60.0,2018.0,0.0
107,Sekela,60.0,2018.0,0.0
111,Jabi Tehnan,60.0,2018.0,0.0
86,Bibugn,60.0,2018.0,0.0
90,Enarji Enawuga,60.0,2018.0,0.0
88,Goncha Siso Enese,60.0,2018.0,0.0
89,Enebse Sar Mider,60.0,2018.0,0.0
61,Mehal Sayint,60.0,2018.0,0.0
54,Borena,60.0,2018.0,0.0
58,Wogedi,60.0,2018.0,0.0
52,Legambo,60.0,2018.0,0.0
55,Kelela,60.0,2018.0,0.0
62,Legehida,60.0,2018.0,0.0
56,Jamma,60.0,2018.0,0.0
44,Tenta,60.0,2018.0,0.0
51,Dessie Zuria,60.0,2018.0,0.0
42,Dawunt,60.0,2018.0,0.0
45,Kuta Ber,60.0,2018.0,0.0
60,Dessie Town,60.0,2018.0,0.0
47,Tehulederie,60.0,2018.0,0.0
59,Kombolcha Town,60.0,2018.0,0.0
50,Alebuko,60.0,2018.0,0.0
57,Wore Illu,60.0,2018.0,0.0
68,Gishe Rabel,60.0,2018.0,0.0
67,Menz Gera Mider,60.0,2018.0,0.06087033127165878
69,Antsokiya Gemza,60.0,2018.0,0.0
136,Kemisie Town,60.0,2018.0,0.0
71,Menz Mama Mider,60.0,2018.0,0.3251842320490863
84,Menz Lalo Mider,60.0,2018.0,0.13154719993255026
139,Shewa Robit,60.0,2018.0,0.46606309579633115
72,Tarma Ber,60.0,2018.0,0.34275860427595534
73,Mojana Wodera,60.0,2018.0,0.016721894114553503
83,Menz Qeya Gebreal,60.0,2018.0,0.0
63,Mida Woremo,60.0,2018.0,0.0
64,Merehabete,60.0,2018.0,0.0
66,Moretina Jiru,60.0,2018.0,0.0055246891574895355
81,Basona Worena,60.0,2018.0,0.136652905583309
85,Seya Deberna Wayu,60.0,2018.0,0.03787262463135211
65,Ensarona Wayo,60.0,2018.0,0.006140904734462808
75,Angolelana Tera,60.0,2018.0,7.260121646036454E-4
76,Asagirt,60.0,2018.0,0.005920111538622723
77,Ankober,60.0,2018.0,0.6449176538856434
82,Debre Birehan Town,60.0,2018.0,0.0843087014447894
79,Berehet,60.0,2018.0,0.0
80,Minjarina Shenkora,60.0,2018.0,0.027978029973014996
78,Hagere Mariam Kesem,60.0,2018.0,0.0939123486479456
96,Baso Liben,60.0,2018.0,0.0
93,Debre Elias,60.0,2018.0,0.0
95,Gozamin,60.0,2018.0,0.0
102,Aneded,60.0,2018.0,0.0
97,Awabel,60.0,2018.0,0.0
99,Shebel Berenta,60.0,2018.0,0.0
98,Dejen,60.0,2018.0,0.0
92,Debaytelatgen,60.0,2018.0,0.0
91,Enemay,60.0,2018.0,0.0
101,Sinan,60.0,2018.0,0.0
110,Dembecha,60.0,2018.0,0.0
94,Machakel,60.0,2018.0,0.0
100,Debre Markos Town,60.0,2018.0,0.0
116,Finoteselam Town,60.0,2018.0,0.0
112,Burie Zuria,60.0,2018.0,0.0
130,Guagusa Shekudad,60.0,2018.0,0.0
125,Banja,60.0,2018.0,0.0
126,Ankesha,60.0,2018.0,0.0
113,Womberma,60.0,2018.0,0.0
127,Guangua,60.0,2018.0,0.0
13,Quara,60.0,2018.0,0.0
129,Jawi,60.0,2018.0,0.0
115,South Achefer,60.0,2018.0,0.0
124,Dangila,60.0,2018.0,0.0
128,Fagita Lekoma,60.0,2018.0,0.0
103,North Achefer,60.0,2018.0,0.0
14,Alefa,60.0,2018.0,0.0
20,Takusa,60.0,2018.0,0.0
12,Metema,60.0,2018.0,0.0
11,Chilga,60.0,2018.0,0.0
5,Mirab Armachiho,60.0,2018.0,0.0
0,Adarkay,60.0,2018.0,0.0
18,Telemt,60.0,2018.0,4.102025093315837E-5
74,Kewet,61.0,2018.0,0.8806580357482825
133,Jilie Timuga,61.0,2018.0,3.304672791127235
70,Efratana Gidim,61.0,2018.0,0.058128088432076105
134,Artuma Fursi,61.0,2018.0,0.6492363676471677
131,Dewa Chefa,61.0,2018.0,0.34120448135810916
135,Dewa Harewa,61.0,2018.0,1.41506454790379
132,Bati,61.0,2018.0,0.32331194551010006
138,Aregoba Sp. Wo.,61.0,2018.0,0.0016815512273083378
49,Kalu,61.0,2018.0,0.0
48,Worebabu,61.0,2018.0,0.006413985267753092
121,Abargelie,61.0,2018.0,0.0
33,Raya Kobo,61.0,2018.0,0.004692885875789497
39,Habru,61.0,2018.0,0.183633092256731
38,Guba Lafto,61.0,2018.0,0.0
34,Gidan,61.0,2018.0,0.0
40,Woldia Town,61.0,2018.0,0.0
46,Ambassel,61.0,2018.0,0.0
37,Delanta,61.0,2018.0,0.0
140,Kobo Town,61.0,2018.0,0.0
41,Lasta,61.0,2018.0,0.0
120,Gazgibla,61.0,2018.0,0.0
35,Mekit,61.0,2018.0,0.0
36,Wadla,61.0,2018.0,0.0
32,Bugna,61.0,2018.0,0.0
119,Dehena,61.0,2018.0,0.0
117,Zequala,61.0,2018.0,0.0
118,Seqota,61.0,2018.0,0.0
123,Sekota Town,61.0,2018.0,0.0
122,Sehela,61.0,2018.0,0.0
1,Beyeda,61.0,2018.0,0.0
2,Janamora,61.0,2018.0,0.0
16,Misrak Belesa,61.0,2018.0,0.0
21,Ebinat,61.0,2018.0,0.0
